id|data_iniSE|casos|ibge_code|cidade|uf|cep|latitude|longitude
5257|2015-04-26|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5258|2015-05-03|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5259|2015-05-10|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5260|2015-05-17|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5261|2015-05-24|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5262|2015-05-31|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5263|2015-06-07|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5264|2015-06-14|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5265|2015-06-21|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5266|2015-06-28|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5267|2015-07-05|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5268|2015-07-12|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5269|2015-07-19|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5270|2015-07-26|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5271|2015-08-02|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5272|2015-08-09|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5273|2015-08-16|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5274|2015-08-23|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5275|2015-08-30|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5276|2015-09-06|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5277|2015-09-13|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5278|2015-09-20|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5279|2015-09-27|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5284|2015-11-01|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5285|2015-11-08|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5286|2015-11-15|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5287|2015-11-22|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5288|2015-11-29|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5289|2015-12-06|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5290|2015-12-13|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5291|2015-12-20|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5292|2015-12-27|0.0|230180|Baixio|CE|63320-000|-6.7073|-38.7575
5503|2015-01-04|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5504|2015-01-11|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5505|2015-01-18|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5506|2015-01-25|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5507|2015-02-01|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5508|2015-02-08|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5509|2015-02-15|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5510|2015-02-22|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5511|2015-03-01|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5512|2015-03-08|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5513|2015-03-15|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5514|2015-03-22|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5515|2015-03-29|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5516|2015-04-05|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5517|2015-04-12|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5518|2015-04-19|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5519|2015-04-26|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5520|2015-05-03|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5521|2015-05-10|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5522|2015-05-17|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5523|2015-05-24|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5524|2015-05-31|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5525|2015-06-07|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5526|2015-06-14|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5527|2015-06-21|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5528|2015-06-28|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5529|2015-07-05|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5530|2015-07-12|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5531|2015-07-19|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5532|2015-07-26|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5533|2015-08-02|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5534|2015-08-09|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5535|2015-08-16|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5536|2015-08-23|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5537|2015-08-30|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5538|2015-09-06|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5539|2015-09-13|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5540|2015-09-20|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5541|2015-09-27|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5546|2015-11-01|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5547|2015-11-08|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5548|2015-11-15|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5549|2015-11-22|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5550|2015-11-29|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5551|2015-12-06|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5552|2015-12-13|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5553|2015-12-20|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5554|2015-12-27|0.0|230185|Banabuiú|CE|63960-000|-5.2355|-38.8746
5765|2015-01-04|8.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5766|2015-01-11|5.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5767|2015-01-18|6.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5768|2015-01-25|11.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5769|2015-02-01|11.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5770|2015-02-08|18.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5771|2015-02-15|21.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5772|2015-02-22|32.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5773|2015-03-01|49.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5774|2015-03-08|44.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5775|2015-03-15|56.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5776|2015-03-22|62.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5777|2015-03-29|27.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5778|2015-04-05|46.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5779|2015-04-12|62.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5780|2015-04-19|59.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5781|2015-04-26|48.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5782|2015-05-03|32.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5783|2015-05-10|20.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5784|2015-05-17|3.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5785|2015-05-24|3.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5786|2015-05-31|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5787|2015-06-07|2.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5788|2015-06-14|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5789|2015-06-21|4.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5790|2015-06-28|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5791|2015-07-05|2.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5792|2015-07-12|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5793|2015-07-19|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5794|2015-07-26|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5795|2015-08-02|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5796|2015-08-09|1.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5797|2015-08-16|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5798|2015-08-23|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5799|2015-08-30|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5800|2015-09-06|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5801|2015-09-13|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5802|2015-09-20|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5803|2015-09-27|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5808|2015-11-01|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5809|2015-11-08|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5810|2015-11-15|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5811|2015-11-22|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5812|2015-11-29|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5813|2015-12-06|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5814|2015-12-13|1.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5815|2015-12-20|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
5816|2015-12-27|0.0|230190|Barbalha|CE|63180-000|-7.436|-39.3527
6027|2015-01-04|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6028|2015-01-11|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6029|2015-01-18|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6030|2015-01-25|1.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6031|2015-02-01|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6032|2015-02-08|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6033|2015-02-15|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6034|2015-02-22|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6035|2015-03-01|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6036|2015-03-08|1.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6037|2015-03-15|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6038|2015-03-22|1.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6039|2015-03-29|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6040|2015-04-05|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6041|2015-04-12|3.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6042|2015-04-19|1.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6043|2015-04-26|2.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6044|2015-05-03|2.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6045|2015-05-10|1.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6046|2015-05-17|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6047|2015-05-24|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6048|2015-05-31|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6049|2015-06-07|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6050|2015-06-14|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6051|2015-06-21|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6052|2015-06-28|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6053|2015-07-05|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6054|2015-07-12|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6055|2015-07-19|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6056|2015-07-26|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6057|2015-08-02|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6058|2015-08-09|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6059|2015-08-16|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6060|2015-08-23|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6061|2015-08-30|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6062|2015-09-06|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6063|2015-09-13|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6064|2015-09-20|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6065|2015-09-27|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6070|2015-11-01|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6071|2015-11-08|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6072|2015-11-15|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6073|2015-11-22|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6074|2015-11-29|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6075|2015-12-06|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6076|2015-12-13|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6077|2015-12-20|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6078|2015-12-27|0.0|230195|Barreira|CE|62795-000|-4.3705|-38.6102
6289|2015-01-04|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6290|2015-01-11|2.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6291|2015-01-18|3.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6292|2015-01-25|3.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6293|2015-02-01|11.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6294|2015-02-08|8.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6295|2015-02-15|12.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6296|2015-02-22|8.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6297|2015-03-01|1.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6298|2015-03-08|2.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6299|2015-03-15|1.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6300|2015-03-22|2.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6301|2015-03-29|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6302|2015-04-05|1.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6303|2015-04-12|8.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6304|2015-04-19|4.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6305|2015-04-26|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6306|2015-05-03|1.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6307|2015-05-10|2.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6308|2015-05-17|2.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6309|2015-05-24|5.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6310|2015-05-31|5.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6311|2015-06-07|1.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6312|2015-06-14|4.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6313|2015-06-21|3.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6314|2015-06-28|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6315|2015-07-05|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6316|2015-07-12|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6317|2015-07-19|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6318|2015-07-26|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6319|2015-08-02|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6320|2015-08-09|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6321|2015-08-16|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6322|2015-08-23|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6323|2015-08-30|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6324|2015-09-06|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6325|2015-09-13|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6326|2015-09-20|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6327|2015-09-27|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6332|2015-11-01|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6333|2015-11-08|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6334|2015-11-15|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6335|2015-11-22|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6336|2015-11-29|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6337|2015-12-06|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6338|2015-12-13|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6339|2015-12-20|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6340|2015-12-27|0.0|230200|Barro|CE|63380-000|-7.1354|-38.7337
6551|2015-01-04|1.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6552|2015-01-11|0.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6553|2015-01-18|1.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6554|2015-01-25|0.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6555|2015-02-01|0.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6556|2015-02-08|0.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6557|2015-02-15|1.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6558|2015-02-22|2.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6559|2015-03-01|2.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6560|2015-03-08|5.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6561|2015-03-15|9.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6562|2015-03-22|10.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6563|2015-03-29|2.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6564|2015-04-05|5.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6565|2015-04-12|8.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6566|2015-04-19|7.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6567|2015-04-26|7.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6568|2015-05-03|9.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6569|2015-05-10|15.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6570|2015-05-17|10.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6571|2015-05-24|22.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6572|2015-05-31|19.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6573|2015-06-07|9.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6574|2015-06-14|18.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6575|2015-06-21|17.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6576|2015-06-28|14.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6577|2015-07-05|24.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6578|2015-07-12|16.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6579|2015-07-19|9.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6580|2015-07-26|16.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6581|2015-08-02|26.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6582|2015-08-09|16.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6583|2015-08-16|10.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6584|2015-08-23|11.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6585|2015-08-30|3.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6586|2015-09-06|6.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6587|2015-09-13|3.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6588|2015-09-20|1.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6589|2015-09-27|3.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6594|2015-11-01|1.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6595|2015-11-08|1.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6596|2015-11-15|2.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6597|2015-11-22|0.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6598|2015-11-29|1.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6599|2015-12-06|0.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6600|2015-12-13|4.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6601|2015-12-20|0.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6602|2015-12-27|0.0|230205|Barroquinha|CE|62410-000|-2.9926|-41.1546
6813|2015-01-04|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6814|2015-01-11|1.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6815|2015-01-18|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6816|2015-01-25|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6817|2015-02-01|2.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6818|2015-02-08|3.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6819|2015-02-15|2.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6820|2015-02-22|2.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6821|2015-03-01|3.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6822|2015-03-08|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6823|2015-03-15|28.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6824|2015-03-22|18.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6825|2015-03-29|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6826|2015-04-05|6.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6827|2015-04-12|11.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6828|2015-04-19|15.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6829|2015-04-26|1.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6830|2015-05-03|2.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6831|2015-05-10|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6832|2015-05-17|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6833|2015-05-24|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6834|2015-05-31|6.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6835|2015-06-07|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6836|2015-06-14|2.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6837|2015-06-21|3.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6838|2015-06-28|1.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6839|2015-07-05|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6840|2015-07-12|1.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6841|2015-07-19|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6842|2015-07-26|6.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6843|2015-08-02|2.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6844|2015-08-09|4.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6845|2015-08-16|7.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6846|2015-08-23|7.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6847|2015-08-30|5.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6848|2015-09-06|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6849|2015-09-13|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6850|2015-09-20|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6851|2015-09-27|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6856|2015-11-01|1.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6857|2015-11-08|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6858|2015-11-15|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6859|2015-11-22|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6860|2015-11-29|4.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6861|2015-12-06|2.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6862|2015-12-13|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6863|2015-12-20|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
6864|2015-12-27|0.0|230210|Baturité|CE|62760-000|-4.3731|-38.8592
7075|2015-01-04|10.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7076|2015-01-11|15.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7077|2015-01-18|2.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7078|2015-01-25|6.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7079|2015-02-01|1.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7080|2015-02-08|2.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7081|2015-02-15|3.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7082|2015-02-22|3.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7083|2015-03-01|4.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
